product_title,rating,transaction_id,date,channel,region,customer_id,quantity,price,revenue
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,10931,2023-08-29,Store,Europe,10577,2,45.7706525345605,91.541305069121
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,10932,2022-11-30,Mobile,Asia,21541,2,11.39570272120336,22.79140544240672
Security,Two,10933,2020-04-01,Mobile,Asia,27448,5,38.73854272831043,193.69271364155213
Private Paris (Private #10),Five,10934,2023-08-15,Online,US,18662,2,41.66724264917422,83.33448529834844
Penny Maybe,Three,10935,2020-05-24,Online,US,40615,5,30.045791659857496,150.22895829928748
Masks and Shadows,Two,10936,2022-10-28,Online,Asia,29551,5,46.096029745315384,230.4801487265769
Mesaerion: The Best Science Fiction Stories 1800-1849,One,10937,2022-12-15,Online,US,40868,5,33.451781854227455,167.25890927113727
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,10938,2020-10-09,Mobile,Asia,35718,1,19.548461331126777,19.548461331126777
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,10939,2024-08-05,Store,Asia,47932,1,29.993508813747802,29.993508813747802
Behind Closed Doors,Four,10940,2025-08-01,Mobile,Asia,42908,3,57.16568196861919,171.49704590585756
"We Love You, Charlie Freeman",Five,10941,2019-06-24,Online,Europe,44180,2,45.46934195550235,90.9386839110047
Set Me Free,Five,10942,2022-05-21,Store,Europe,16642,5,16.10899643907074,80.5449821953537
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,10943,2019-06-23,Mobile,Europe,12792,5,18.837375901065986,94.18687950532993
Thirst,Five,10944,2020-10-29,Online,Europe,29154,1,17.233500600017674,17.233500600017674
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,10945,2023-08-13,Mobile,Asia,32523,1,17.47130137221525,17.47130137221525
This One Summer,Four,10946,2020-02-05,Mobile,Europe,32289,4,15.728956771370667,62.91582708548267
The Torch Is Passed: A Harding Family Story,One,10947,2020-10-02,Mobile,Europe,17228,1,18.795793671078517,18.795793671078517
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four,10948,2021-04-21,Online,US,47249,2,24.729365365997747,49.458730731995495
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,10949,2020-12-12,Store,Asia,48671,5,12.13921279007604,60.69606395038021
In the Country We Love: My Family Divided,Four,10950,2021-05-02,Store,Asia,42620,3,26.394291742776872,79.18287522833062
Black Dust,Five,10951,2025-11-22,Store,US,36296,3,33.41449470934264,100.24348412802792
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,10952,2021-08-10,Store,Europe,12149,4,16.386107996657984,65.54443198663193
Tipping the Velvet,One,10953,2021-11-11,Online,Asia,13196,5,61.61491975752171,308.0745987876086
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,10954,2023-12-31,Store,Asia,39889,4,31.169915652954735,124.67966261181894
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,10955,2022-01-26,Mobile,US,18284,4,32.95199947963506,131.80799791854025
Tipping the Velvet,One,10956,2020-08-11,Online,Europe,17608,5,58.83389461435178,294.1694730717589
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,10957,2020-12-30,Mobile,Europe,45901,5,61.42290262530121,307.11451312650604
The Dirty Little Secrets of Getting Your Dream Job,Four,10958,2024-02-22,Online,Asia,15640,5,31.017059285616018,155.08529642808008
The Four Agreements: A Practical Guide to Personal Freedom,Five,10959,2022-01-13,Online,Europe,23455,5,20.36291086163103,101.81455430815515
Black Dust,Five,10960,2025-03-10,Store,Asia,35372,2,34.0078322715575,68.015664543115
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,10961,2023-12-21,Online,US,13374,2,22.028002540319875,44.05600508063975
"Layered: Baking, Building, and Styling Spectacular Cakes",One,10962,2022-10-04,Mobile,US,18047,1,38.71570355507075,38.71570355507075
In the Country We Love: My Family Divided,Four,10963,2023-04-19,Mobile,Europe,49364,4,17.77770952824821,71.11083811299284
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,10964,2025-01-17,Mobile,Asia,42039,1,47.418630406077746,47.418630406077746
When We Collided,One,10965,2023-01-07,Online,Europe,37506,3,29.204852294033635,87.61455688210091
Libertarianism for Beginners,Two,10966,2021-06-12,Online,US,41708,4,46.06468756472837,184.25875025891347
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,10967,2021-01-11,Mobile,Europe,20203,2,15.999851477544793,31.999702955089585
Unicorn Tracks,Three,10968,2021-11-05,Online,Europe,39541,4,19.785892384780748,79.14356953912299
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,10969,2020-06-16,Store,Asia,36528,3,54.178948709766416,162.53684612929925
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,10970,2022-03-26,Online,US,24371,5,33.647125686116404,168.235628430582
Without Borders (Wanderlove #1),Two,10971,2022-03-26,Online,Asia,44301,3,50.4411082882177,151.3233248646531
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10972,2022-07-29,Store,Asia,19369,5,18.38393030886698,91.9196515443349
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,10973,2020-12-03,Store,Asia,48306,5,12.991319157204142,64.95659578602071
Private Paris (Private #10),Five,10974,2020-05-20,Online,Europe,29822,3,39.49944419045291,118.49833257135873
"We Love You, Charlie Freeman",Five,10975,2021-11-11,Mobile,Europe,30503,2,55.36052532453986,110.72105064907971
Sharp Objects,Four,10976,2019-12-19,Mobile,Europe,13351,2,51.804636708549026,103.60927341709805
The Torch Is Passed: A Harding Family Story,One,10977,2021-03-27,Online,Europe,45303,4,17.106222899193458,68.42489159677383
A Light in the Attic,Three,10978,2021-06-01,Online,Europe,11660,1,50.099251584204175,50.099251584204175
The Natural History of Us (The Fine Art of Pretending #2),Three,10979,2023-03-21,Online,Europe,24628,4,37.791591666575805,151.16636666630322
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,10980,2023-01-05,Store,Europe,35890,5,33.8154846338598,169.077423169299
The Requiem Red,One,10981,2023-04-18,Mobile,Asia,37234,1,20.58588494371023,20.58588494371023
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,10982,2023-10-10,Online,Europe,35437,5,16.158095007586514,80.79047503793257
The Requiem Red,One,10983,2020-11-09,Store,Europe,44834,4,19.239011889824383,76.95604755929753
Princess Between Worlds (Wide-Awake Princess #5),Five,10984,2022-05-02,Mobile,Asia,27526,1,12.361896040639957,12.361896040639957
Sapiens: A Brief History of Humankind,Five,10985,2025-02-18,Store,Asia,17491,3,58.67649724503781,176.02949173511342
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,10986,2025-12-21,Mobile,Asia,17801,5,26.831812489361496,134.15906244680747
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,10987,2019-05-08,Mobile,US,37225,3,36.487574829971244,109.46272448991374
Black Dust,Five,10988,2021-02-08,Mobile,Asia,37229,4,28.285813574143862,113.14325429657545
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,10989,2024-11-07,Mobile,Asia,27822,1,54.79965684119221,54.79965684119221
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,10990,2023-07-01,Online,Europe,46875,5,13.839729112703413,69.19864556351706
The Death of Humanity: and the Case for Life,Four,10991,2025-09-25,Mobile,Asia,29175,1,63.611278349216235,63.611278349216235
The Nameless City (The Nameless City #1),Four,10992,2024-05-01,Store,Asia,37235,3,32.474690726679356,97.42407218003807
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,10993,2025-11-08,Online,Europe,19174,2,28.976105961545233,57.952211923090466
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,10994,2020-03-25,Mobile,Europe,16777,1,22.629852232165312,22.629852232165312
Security,Two,10995,2021-12-19,Online,US,37101,1,32.67208314028443,32.67208314028443
Soumission,One,10996,2019-04-30,Store,Asia,21358,4,53.515844926796504,214.06337970718602
Set Me Free,Five,10997,2023-04-11,Store,Asia,10587,2,18.021324163493244,36.04264832698649
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,10998,2024-07-26,Store,US,34508,2,37.198382002399214,74.39676400479843
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,10999,2024-04-03,Store,US,43552,2,51.97303072759729,103.94606145519458
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,11000,2025-09-09,Online,US,36426,3,49.63444135854586,148.90332407563756
Without Borders (Wanderlove #1),Two,11001,2021-07-17,Online,Asia,26977,4,41.5295067454132,166.1180269816528
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,11002,2023-10-08,Mobile,Asia,36486,1,54.62839143628616,54.62839143628616
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,11003,2023-05-19,Online,US,31637,4,56.310875539301826,225.2435021572073
Soumission,One,11004,2019-03-25,Online,Asia,43268,3,53.28772862171301,159.86318586513903
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,11005,2021-03-21,Store,US,29766,5,38.05556658235689,190.27783291178446
You can't bury them all: Poems,Two,11006,2023-08-12,Online,US,35237,4,30.203711413010684,120.81484565204273
Reskilling America: Learning to Labor in the Twenty-First Century,Two,11007,2025-02-25,Store,Asia,20212,3,16.338757420246388,49.016272260739164
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,11008,2021-03-08,Store,US,12945,3,48.23479799870615,144.70439399611845
Reskilling America: Learning to Labor in the Twenty-First Century,Two,11009,2021-05-26,Online,Asia,49308,4,18.006858561417918,72.02743424567167
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four,11010,2021-03-16,Store,Asia,24744,1,26.58555906857441,26.58555906857441
The Four Agreements: A Practical Guide to Personal Freedom,Five,11011,2021-05-10,Mobile,US,40134,2,18.286547068905605,36.57309413781121
Reasons to Stay Alive,Two,11012,2025-02-04,Mobile,Europe,11003,2,23.34261295081191,46.68522590162382
Slow States of Collapse: Poems,Three,11013,2020-11-06,Mobile,US,37877,3,62.24191978283616,186.7257593485085
The Elephant Tree,Five,11014,2023-04-21,Online,Asia,44956,2,22.736424736260076,45.47284947252015
Patience,Three,11015,2022-05-16,Store,US,44411,2,11.058778869602452,22.117557739204905
"Layered: Baking, Building, and Styling Spectacular Cakes",One,11016,2020-05-03,Online,Asia,15977,5,40.54964445550272,202.7482222775136
Thirst,Five,11017,2025-05-07,Store,US,49710,3,16.536548473766,49.609645421298
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,11018,2022-03-21,Mobile,US,35922,3,23.594604315172447,70.78381294551734
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,11019,2023-04-28,Online,US,37529,1,65.2915069023897,65.2915069023897
Shakespeare's Sonnets,Four,11020,2023-02-13,Online,Asia,20454,1,18.03738833955582,18.03738833955582
Private Paris (Private #10),Five,11021,2020-11-23,Store,Europe,46005,1,48.234734835989336,48.234734835989336
Thirst,Five,11022,2023-01-05,Store,US,42296,5,15.360912589730907,76.80456294865454
The Four Agreements: A Practical Guide to Personal Freedom,Five,11023,2020-06-09,Online,US,34000,2,20.304117184610675,40.60823436922135
Security,Two,11024,2021-12-05,Store,US,13686,4,37.9885016018117,151.9540064072468
Olio,One,11025,2019-06-30,Online,Asia,37778,3,22.635491087809918,67.90647326342975
Sophie's World,Five,11026,2024-07-10,Online,Europe,22919,4,14.466039177653043,57.86415671061217
Chase Me (Paris Nights #2),Five,11027,2023-06-10,Mobile,US,29200,3,28.158986139691095,84.47695841907328
Untitled Collection: Sabbath Poems 2014,Four,11028,2024-05-20,Store,Asia,21442,5,13.095541976045599,65.47770988022799
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,11029,2020-03-15,Store,Asia,41693,3,13.015747532148138,39.04724259644441
On a Midnight Clear,Three,11030,2020-01-05,Mobile,Asia,21844,1,13.276415444958538,13.276415444958538
You can't bury them all: Poems,Two,11031,2019-08-27,Store,Europe,16536,3,39.92359245097155,119.77077735291465
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,11032,2019-06-18,Mobile,US,41316,1,22.99041076496892,22.99041076496892
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,11033,2025-06-12,Store,US,24554,3,30.819315440121493,92.45794632036447
Shakespeare's Sonnets,Four,11034,2019-11-20,Store,US,12354,4,24.346485639018372,97.38594255607349
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,11035,2022-02-24,Mobile,Asia,21546,3,43.81667444865384,131.45002334596154
A Light in the Attic,Three,11036,2022-04-29,Mobile,Europe,34485,3,41.75475279763061,125.26425839289183
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,11037,2022-05-25,Online,US,38085,1,61.26155606994064,61.26155606994064
The Black Maria,One,11038,2021-02-25,Store,US,43235,3,62.47037331096424,187.41111993289272
The Past Never Ends,Four,11039,2020-01-05,Mobile,US,18429,3,55.5415003046251,166.6245009138753
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four,11040,2020-09-19,Mobile,Asia,25907,5,20.465129271824736,102.32564635912368
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Three,11041,2025-08-01,Mobile,US,20098,1,36.8510489417486,36.8510489417486
"We Love You, Charlie Freeman",Five,11042,2022-04-26,Online,Asia,35017,3,52.68090069067,158.04270207201
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,11043,2025-01-18,Mobile,Europe,16069,5,31.376835551766376,156.88417775883187
The Past Never Ends,Four,11044,2020-07-23,Store,Asia,34248,5,52.800271698926785,264.0013584946339
Untitled Collection: Sabbath Poems 2014,Four,11045,2021-03-08,Mobile,US,32328,4,12.96127019468238,51.84508077872952
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,11046,2024-04-18,Mobile,Europe,20779,2,15.893323379759996,31.786646759519993
The Dirty Little Secrets of Getting Your Dream Job,Four,11047,2019-12-06,Mobile,US,15834,2,27.79090707050556,55.58181414101112
In the Country We Love: My Family Divided,Four,11048,2019-08-21,Online,US,46365,4,19.46436968738734,77.85747874954936
Black Dust,Five,11049,2023-02-08,Mobile,US,21853,2,40.27677772055307,80.55355544110614
The Art Forger,Three,11050,2023-03-25,Store,Europe,30662,3,44.48876655871182,133.46629967613546
Birdsong: A Story in Pictures,Three,11051,2023-08-25,Online,Europe,14391,4,62.80634258927917,251.22537035711667
The Secret of Dreadwillow Carse,One,11052,2022-04-27,Mobile,Asia,32988,5,47.591293031795296,237.95646515897647
Set Me Free,Five,11053,2023-10-26,Online,Asia,26096,2,14.559737413943468,29.119474827886936
The Torch Is Passed: A Harding Family Story,One,11054,2025-03-27,Store,Asia,18260,5,17.2906806406306,86.453403203153
The Nameless City (The Nameless City #1),Four,11055,2020-04-30,Store,Asia,34933,4,35.113447962524894,140.45379185009958
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,11056,2023-11-13,Store,Europe,21872,5,46.140855139103365,230.70427569551683
Thirst,Five,11057,2024-05-06,Mobile,US,38148,5,17.00711732209908,85.0355866104954
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,11058,2022-06-16,Store,Asia,24348,2,30.73856601933715,61.4771320386743
The Murder That Never Was (Forensic Instincts #5),Three,11059,2023-08-21,Mobile,US,35983,2,47.29504578949638,94.59009157899276
Security,Two,11060,2022-07-21,Store,Europe,47115,1,39.86131646171524,39.86131646171524
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,11061,2019-01-11,Online,US,24812,4,16.358753294245606,65.43501317698242
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four,11062,2021-07-03,Mobile,Asia,40802,3,25.11651087967241,75.34953263901724
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Three,11063,2020-05-27,Mobile,Europe,43926,3,33.63942326175419,100.91826978526257
Olio,One,11064,2023-09-02,Online,US,13082,5,27.0935278031527,135.4676390157635
Without Borders (Wanderlove #1),Two,11065,2024-03-28,Store,US,45760,3,39.16156476321225,117.48469428963674
Wall and Piece,Four,11066,2022-12-04,Mobile,Asia,18402,4,39.45926545860171,157.83706183440685
